term,department,course,section,class_number,mode_of_instruction,course_title,satisfies,units,class_type,days,times,instructor,location,dates,open_seats,notes
,BUS3,189,11,28653,In Person,Strategic Management,,3,SEM,TR,10:30AM-11:45AM,Yeonji No,BBC323,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.
,BUS3,189,13,23919,In Person,Strategic Management,,3,SEM,TR,12:00PM-01:15PM,Yeonji No,BBC323,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.
,BUS3,189,14,23920,In Person,Strategic Management,,3,SEM,TR,12:00PM-01:15PM,Janet Tan,BBC021,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.
,BUS3,189,15,23921,In Person,Strategic Management,,3,SEM,TR,01:30PM-02:45PM,Thomas Shirley,BBC225,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.
,BUS3,189,16,24264,In Person,Strategic Management,,3,SEM,TR,01:30PM-02:45PM,Janet Tan,BBC021,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.
,BUS3,189,17,24265,In Person,Strategic Management,,3,SEM,R,06:00PM-08:45PM,Singmay Chou,BBC320,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.
,BUS3,189,18,23857,In Person,Strategic Management,,3,SEM,R,06:00PM-08:45PM,Neeraj Sahejpal,BBC225,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.
,BUS3,189,19,23858,In Person,Strategic Management,,3,SEM,F,10:00AM-12:45PM,Singmay Chou,BBC323,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.
,BUS3,189,20,25940,In Person,Strategic Management,,3,SEM,F,10:00AM-12:45PM,Neeraj Sahejpal,BBC225,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.
,BUS3,189,21,26580,In Person,Strategic Management,,3,SEM,F,01:00PM-03:45PM,Singmay Chou,BBC323,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.
,BUS3,189,80,26722,Fully Online,Strategic Management,,3,SEM,MW,10:30AM-11:45AM,Gita Mathur,ONLINE,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.  FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,BUS3,189,81,23859,Fully Online,Strategic Management,,3,SEM,TR,03:00PM-04:15PM,Chunlei Wang,ONLINE,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.  FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,BUS3,189,82,23860,Fully Online,Strategic Management,,3,SEM,TR,04:30PM-05:45PM,Chunlei Wang,ONLINE,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.  FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,BUS3,189,83,23861,Fully Online,Strategic Management,,3,SEM,T,06:00PM-08:45PM,Yeonji No,ONLINE,01/24/24-05/13/24,0,PE - Prereq - Graduating senior status. Must show proof of application for graduation.  PP - Prereq - Written Communication II (100W) or equivalent.  FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,BUS4,91L,01,25262,In Person,Computer Tools for Business,,1,LEC,M,06:00PM-07:15PM,Usha Andra,BBC305,01/29/24-04/12/24,0,FB - Additional fees and/or materials required. Contact department office.  IL -   Does not meet full semester.
,BUS4,91L,02,25263,Fully Online,Computer Tools for Business,,1,LEC,TBA,TBA,Usha Andra,ONLINE,01/29/24-04/12/24,0,FB - Additional fees and/or materials required. Contact department office.  IL -   Does not meet full semester.  FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,BUS4,91L,03,25264,Fully Online,Computer Tools for Business,,1,LEC,TBA,TBA,Murat Okyar,ONLINE,01/29/24-04/12/24,0,FB - Additional fees and/or materials required. Contact department office.  IL -   Does not meet full semester.  FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,BUS4,91L,04,25265,In Person,Computer Tools for Business,,1,LEC,W,04:30PM-05:45PM,Myra Haubrich,BBC305,01/29/24-04/12/24,0,FB - Additional fees and/or materials required. Contact department office.  IL -   Does not meet full semester.
,BUS4,91L,05,25266,In Person,Computer Tools for Business,,1,LEC,W,06:00PM-07:15PM,Myra Haubrich,BBC305,01/29/24-04/12/24,0,FB - Additional fees and/or materials required. Contact department office.  IL -   Does not meet full semester.
,BUS4,91L,80,25269,Fully Online,Computer Tools for Business,,1,LEC,M,07:30AM-08:45AM,Usha Andra,ONLINE,01/29/24-04/12/24,0,FB - Additional fees and/or materials required. Contact department office.  IL -   Does not meet full semester.  FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,BUS4,91L,81,25271,Fully Online,Computer Tools for Business,,1,LEC,M,09:00AM-10:15AM,Patricia Kwan,ONLINE,01/29/24-04/12/24,0,FB - Additional fees and/or materials required. Contact department office.  IL -   Does not meet full semester.  FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,BUS4,91L,82,26627,Fully Online,Computer Tools for Business,,1,LEC,T,07:30AM-08:45AM,Patricia Kwan,ONLINE,01/29/24-04/12/24,0,FB - Additional fees and/or materials required. Contact department office.  IL -   Does not meet full semester.  FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,BUS4,91L,83,27195,Fully Online,Computer Tools for Business,,1,LEC,T,06:00PM-07:15PM,Patricia Kwan,ONLINE,01/29/24-04/12/24,0,FB - Additional fees and/or materials required. Contact department office.  IL -   Does not meet full semester.  FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,BUS4,91L,85,27197,Fully Online,Computer Tools for Business,,1,LEC,TBA,TBA,Murat Okyar,ONLINE,01/29/24-04/12/24,0,FB - Additional fees and/or materials required. Contact department office.  IL -   Does not meet full semester.  FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,BUS4,91L,86,30399,Fully Online,Computer Tools for Business,,1,LEC,TBA,TBA,Candice Nance,ONLINE,01/29/24-04/12/24,0,FB - Additional fees and/or materials required. Contact department office.  IL -   Does not meet full semester.  FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,BUS4,92,01,20341,In Person,Introduction to Business Programming,,3,SEM,MW,10:30AM-11:45AM,Scott Jensen,BBC305,01/24/24-05/13/24,1,FB - Additional fees and/or materials required. Contact department office.
,BUS4,92,02,23203,In Person,Introduction to Business Programming,,3,SEM,MW,12:00PM-01:15PM,Scott Jensen,BBC305,01/24/24-05/13/24,1,FB - Additional fees and/or materials required. Contact department office.
,BUS4,92,03,23523,In Person,Introduction to Business Programming,,3,SEM,MW,03:00PM-04:15PM,Scott Jensen,BBC304,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,92,04,27198,In Person,Introduction to Business Programming,,3,SEM,TR,09:00AM-10:15AM,Yasin Ceran,BBC305,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,110A,01,21666,In Person,Fundamentals of Management Information Systems,,3,SEM,MW,12:00PM-01:15PM,Timothy Hill,BBC304,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,110A,02,21667,In Person,Fundamentals of Management Information Systems,,3,SEM,MW,01:30PM-02:45PM,Timothy Hill,BBC304,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,110A,03,27199,In Person,Fundamentals of Management Information Systems,,3,SEM,TR,09:00AM-10:15AM,Yu Chen,BBC304,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,110B,01,23525,In Person,Systems Analysis and Design,,3,SEM,TR,09:00AM-10:15AM,Jalal Sarabadani,BBC301,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,110B,02,23526,In Person,Systems Analysis and Design,,3,SEM,TR,10:30AM-11:45AM,Jalal Sarabadani,BBC301,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,110B,03,26648,In Person,Systems Analysis and Design,,3,SEM,W,06:00PM-08:45PM,Raymond Sanchez,BBC304,01/24/24-05/13/24,3,FB - Additional fees and/or materials required. Contact department office.
,BUS4,111,01,20092,In Person,Networking and Data Communications,,3,SEM,MW,10:30AM-11:45AM,Nitin Aggarwal,BBC204,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,111,02,21103,In Person,Networking and Data Communications,,3,SEM,TR,09:00AM-10:15AM,Ramamurti Sridar,BBC320,01/24/24-05/13/24,1,FB - Additional fees and/or materials required. Contact department office.
,BUS4,112,01,22322,In Person,Database Management Systems,,3,LEC,MW,09:00AM-10:15AM,Ellen Zheng,BBC304,01/24/24-05/13/24,0,
,BUS4,112,02,25038,In Person,Database Management Systems,,3,LEC,MW,10:30AM-11:45AM,Ellen Zheng,BBC304,01/24/24-05/13/24,0,
,BUS4,112,03,27201,In Person,Database Management Systems,,3,LEC,R,06:00PM-08:45PM,Ashraf Shirani,BBC304,01/24/24-05/13/24,0,
,BUS4,112,04,28527,In Person,Database Management Systems,,3,LEC,TR,10:30AM-11:45AM,Subhankar Dhar,BBC021,01/24/24-05/13/24,0,
,BUS4,118I,01,25040,In Person,Artificial Intelligence (AI) for Social Good,,3,LEC,TR,10:30AM-11:45AM,Yu Chen,BBC304,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,118I,02,25043,In Person,Artificial Intelligence (AI) for Social Good,,3,LEC,TR,12:00PM-01:15PM,Yu Chen,BBC304,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,118S,01,27205,In Person,Special Topics in MIS,,3,SEM,TR,10:30AM-11:45AM,Yasin Ceran,BBC305,01/24/24-05/13/24,16,
,BUS4,118S,02,27207,In Person,Special Topics in MIS,,3,SEM,TR,03:00PM-04:15PM,Ashraf Shirani,BBC320,01/24/24-05/13/24,5,
,BUS4,118S,03,27210,In Person,Special Topics in MIS,,3,SEM,T,06:00PM-08:45PM,Ashraf Shirani,BBC320,01/24/24-05/13/24,6,
,BUS4,119A,02,22116,In Person,Practicum in MIS,,3,LEC,MW,10:30AM-11:45AM,Ramamurti Sridar,BBC021,01/24/24-05/13/24,2,FB - Additional fees and/or materials required. Contact department office.
,BUS4,119A,03,22117,In Person,Practicum in MIS,,3,LEC,MW,12:00PM-01:15PM,Ramamurti Sridar,BBC103,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,119A,04,23527,In Person,Practicum in MIS,,3,LEC,TR,10:30AM-11:45AM,Ramamurti Sridar,BBC320,01/24/24-05/13/24,1,FB - Additional fees and/or materials required. Contact department office.
,BUS4,119B,01,22119,In Person,Business Strategy and Information Systems,,3,LEC,TR,12:00PM-01:15PM,Richard Sessions,BBC103,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,119B,02,22120,In Person,Business Strategy and Information Systems,,3,LEC,TR,01:30PM-02:45PM,Richard Sessions,BBC103,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,119B,03,22121,In Person,Business Strategy and Information Systems,,3,LEC,TR,03:00PM-04:15PM,Richard Sessions,BBC103,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,119B,04,23528,In Person,Business Strategy and Information Systems,,3,LEC,W,03:00PM-05:45PM,Richard Sessions,BBC102,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,119H,01,22123,Hybrid,Honors Practicum in MIS II,,3,SEM,M,06:00PM-08:45PM,Adina Polmanteer,,01/24/24-05/13/24,0,"FB - Additional fees and/or materials required. Contact department office.  RA - Requires consent of instructor.  RH - Honors course. Requires department approval.  HYBRID - Designated day/time online meetings, with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/ecampus."
,BUS4,180I,01,20349,In Person,Ind Studies MIS,,1,SUP,TBA,TBA,Leslie Albert,,01/24/24-05/13/24,10,FB - Additional fees and/or materials required. Contact department office.  RC - Requires department release of permission number.  RO - Not available to Open University students.
,BUS4,180I,02,20350,In Person,Ind Studies MIS,,2,SUP,TBA,TBA,Leslie Albert,,01/24/24-05/13/24,10,FB - Additional fees and/or materials required. Contact department office.  RC - Requires department release of permission number.  RO - Not available to Open University students.
,BUS4,180I,03,20524,In Person,Ind Studies MIS,,3,SUP,TBA,TBA,Leslie Albert,,01/24/24-05/13/24,10,FB - Additional fees and/or materials required. Contact department office.  RC - Requires department release of permission number.  RO - Not available to Open University students.
,BUS4,188,01,20345,In Person,Business Systems and Policy,,3,LEC,MW,09:00AM-10:15AM,Shawn Wilde,BBC305,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,188,02,20346,In Person,Business Systems and Policy,,3,LEC,M,03:00PM-05:45PM,Shawn Wilde,BBC103,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,188,03,21670,In Person,Business Systems and Policy,,3,LEC,TR,09:00AM-10:15AM,Subhankar Dhar,BBC202,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,188,04,20613,In Person,Business Systems and Policy,,3,LEC,T,03:00PM-05:45PM,Shawn Wilde,BBC304,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,188,05,20545,In Person,Business Systems and Policy,,3,LEC,W,03:00PM-05:45PM,Huy Nguyen,BBC202,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,188,06,20614,In Person,Business Systems and Policy,,3,LEC,W,06:00PM-08:45PM,Huy Nguyen,BBC102,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,188,07,28511,In Person,Business Systems and Policy,,3,LEC,MW,10:30AM-11:45AM,Shawn Wilde,BBC302,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,BUS4,188,80,25056,Fully Online,Business Systems and Policy,,3,LEC,M,03:00PM-05:45PM,Rong Sha,ONLINE,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.  FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,BUS4,188,81,25057,Fully Online,Business Systems and Policy,,3,LEC,T,06:00PM-08:45PM,Ravindra Thadani,ONLINE,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.  FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,BUS4,188,82,27224,Fully Online,Business Systems and Policy,,3,LEC,R,06:00PM-08:45PM,Kevin Soohoo,ONLINE,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.  FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,BUS5,140,01,21596,In Person,Fundamentals of Operations Management,,3,LEC,MW,10:30AM-11:45AM,Tianqin Shi,BBC104,01/24/24-05/13/24,0,
,BUS5,140,02,21597,In Person,Fundamentals of Operations Management,,3,LEC,MW,12:00PM-01:15PM,Janet Tan,BBC220,01/24/24-05/13/24,0,
,BUS5,140,03,21598,In Person,Fundamentals of Operations Management,,3,LEC,MW,01:30PM-02:45PM,Janet Tan,BBC220,01/24/24-05/13/24,0,
,BUS5,140,05,21600,In Person,Fundamentals of Operations Management,,3,LEC,MW,04:30PM-05:45PM,Jonathan Wu,BBC220,01/24/24-05/13/24,0,
,BUS5,140,06,22113,In Person,Fundamentals of Operations Management,,3,LEC,TR,12:00PM-01:15PM,Shu Zhou,BBC104,01/24/24-05/13/24,0,
,BUS5,140,07,22114,In Person,Fundamentals of Operations Management,,3,LEC,TR,03:00PM-04:15PM,Sharon Qi,BBC220,01/24/24-05/13/24,0,
,BUS5,140,08,22118,In Person,Fundamentals of Operations Management,,3,LEC,TR,04:30PM-05:45PM,Sharon Qi,BBC220,01/24/24-05/13/24,0,
,BUS5,140,09,22122,In Person,Fundamentals of Operations Management,,3,LEC,M,06:00PM-08:45PM,Jon Sung,BBC222,01/24/24-05/13/24,0,
,BUS5,140,10,22135,In Person,Fundamentals of Operations Management,,3,LEC,T,06:00PM-08:45PM,Ming Zhou,BBC220,01/24/24-05/13/24,0,
,BUS5,140,12,21991,In Person,Fundamentals of Operations Management,,3,LEC,F,09:30AM-12:15PM,Arvinder Loomba,BBC220,01/24/24-05/13/24,0,
,BUS5,140,13,22138,In Person,Fundamentals of Operations Management,,3,LEC,F,12:30PM-03:15PM,Arvinder Loomba,BBC220,01/24/24-05/13/24,0,
,BUS5,140,14,27901,In Person,Fundamentals of Operations Management,,3,LEC,TR,10:30AM-11:45AM,Yan Wu,BBC226,01/24/24-05/13/24,0,
,BUS5,140,15,27902,In Person,Fundamentals of Operations Management,,3,LEC,TR,12:00PM-01:15PM,Yan Wu,BBC226,01/24/24-05/13/24,0,
,BUS5,140,16,28668,In Person,Fundamentals of Operations Management,,3,LEC,R,06:00PM-08:45PM,Sk Krishnamurthy,BBC003,01/24/24-05/13/24,0,
,BUS5,140,80,22764,Fully Online,Fundamentals of Operations Management,,3,LEC,TBA,TBA,Shu Zhou,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,BUS5,140,81,23346,Fully Online,Fundamentals of Operations Management,,3,LEC,TBA,TBA,Jon Sung,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,BUS5,140,82,26701,Fully Online,Fundamentals of Operations Management,,3,LEC,TBA,TBA,Christopher Lim,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
